timestamp,scenario_id,scenario_type,bus_1_P,bus_2_P,bus_3_P,bus_4_P,bus_5_P,bus_6_P,bus_7_P,bus_8_P,bus_9_P,bus_10_P,bus_11_P,bus_12_P,bus_13_P,bus_14_P,bus_15_P,bus_16_P,bus_17_P,bus_18_P,bus_19_P,bus_20_P,bus_21_P,bus_22_P,bus_23_P,bus_24_P,bus_25_P,bus_26_P,bus_27_P,bus_28_P,bus_29_P,bus_30_P,bus_31_P,bus_32_P,bus_33_P,bus_34_P,bus_35_P,bus_36_P,bus_37_P,bus_38_P,bus_39_P,bus_1_Q,bus_2_Q,bus_3_Q,bus_4_Q,bus_5_Q,bus_6_Q,bus_7_Q,bus_8_Q,bus_9_Q,bus_10_Q,bus_11_Q,bus_12_Q,bus_13_Q,bus_14_Q,bus_15_Q,bus_16_Q,bus_17_Q,bus_18_Q,bus_19_Q,bus_20_Q,bus_21_Q,bus_22_Q,bus_23_Q,bus_24_Q,bus_25_Q,bus_26_Q,bus_27_Q,bus_28_Q,bus_29_Q,bus_30_Q,bus_31_Q,bus_32_Q,bus_33_Q,bus_34_Q,bus_35_Q,bus_36_Q,bus_37_Q,bus_38_Q,bus_39_Q,bus_1_V,bus_2_V,bus_3_V,bus_4_V,bus_5_V,bus_6_V,bus_7_V,bus_8_V,bus_9_V,bus_10_V,bus_11_V,bus_12_V,bus_13_V,bus_14_V,bus_15_V,bus_16_V,bus_17_V,bus_18_V,bus_19_V,bus_20_V,bus_21_V,bus_22_V,bus_23_V,bus_24_V,bus_25_V,bus_26_V,bus_27_V,bus_28_V,bus_29_V,bus_30_V,bus_31_V,bus_32_V,bus_33_V,bus_34_V,bus_35_V,bus_36_V,bus_37_V,bus_38_V,bus_39_V,bus_1_theta,bus_2_theta,bus_3_theta,bus_4_theta,bus_5_theta,bus_6_theta,bus_7_theta,bus_8_theta,bus_9_theta,bus_10_theta,bus_11_theta,bus_12_theta,bus_13_theta,bus_14_theta,bus_15_theta,bus_16_theta,bus_17_theta,bus_18_theta,bus_19_theta,bus_20_theta,bus_21_theta,bus_22_theta,bus_23_theta,bus_24_theta,bus_25_theta,bus_26_theta,bus_27_theta,bus_28_theta,bus_29_theta,bus_30_theta,bus_31_theta,bus_32_theta,bus_33_theta,bus_34_theta,bus_35_theta,bus_36_theta,bus_37_theta,bus_38_theta,bus_39_theta,label
1781881932052,2461,PHYSICAL_CONTINGENCY,75.6151,0.0,249.4655,408.9392,0.0,0.0,183.1822,407.5766,4.8132,0.0,0.0,6.6797,0.0,0.0,242.397,264.8438,0.0,125.0409,0.0,524.3395,221.2621,0.0,189.732,243.8165,168.6867,107.6138,210.7555,164.4351,219.304,-200.1862,-548.2692,-520.1841,-496.7649,-393.1589,-515.088,-440.362,-412.4596,-628.8081,107.5523,33.194,0.0,1.8201,143.2801,0.0,0.0,63.7448,139.9903,-54.4763,0.0,0.0,69.3208,0.0,0.0,119.7125,24.7402,0.0,22.4343,0.0,79.503,86.0173,0.0,67.2514,-70.4575,35.0598,13.1997,60.7338,20.9762,21.5475,-106.871,-130.1968,-119.9838,-55.8651,-122.5326,-145.8378,-62.9659,42.2074,52.5006,223.0693,1.045299,1.057854,1.045747,1.02478,1.024822,1.0262,1.018914,1.018354,1.044944,1.033107,1.029959,1.021921,1.031484,1.030588,1.033458,1.045209,1.048774,1.046881,1.057443,0.998318,1.045988,1.057715,1.051444,1.04736,1.064797,1.066708,1.054608,1.063121,1.059892,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.195017,-0.141637,-0.17373,-0.177379,-0.156883,-0.146056,-0.17772,-0.185709,-0.202175,-0.116103,-0.126394,-0.127335,-0.12656,-0.151085,-0.159338,-0.142547,-0.157877,-0.169681,-0.079293,-0.097771,0.043577,0.071059,0.046021,-0.126824,-0.123158,-0.13884,-0.162257,-0.096241,-0.060078,-0.108191,0.0,-0.006391,-0.008051,-0.028159,0.139131,0.15305,-0.03315,0.032867,-0.210529,N1_LINE
1781881933052,2462,PHYSICAL_CONTINGENCY,105.8382,0.0,362.2613,576.1741,0.0,0.0,257.6225,565.6742,7.3959,0.0,0.0,9.4472,0.0,0.0,348.474,364.3366,0.0,169.0953,0.0,0.0,314.4336,0.0,262.7083,327.5336,239.8992,146.64,303.5999,224.7882,301.9327,-274.903,-612.1845,-702.3469,-679.4389,0.0,-694.8257,-620.4894,-583.2127,-920.6856,144.4546,50.5337,0.0,2.6326,209.5228,0.0,0.0,88.5797,198.5906,-70.6374,0.0,0.0,94.9216,0.0,0.0,175.7684,35.7253,0.0,33.7416,0.0,0.0,123.9551,0.0,90.1427,-105.6306,49.5432,17.9188,82.5799,30.3565,28.5538,-200.6067,-244.0695,-256.7879,-158.0802,0.0,-259.5491,-134.2038,-20.0249,-65.1954,133.0574,1.034727,1.041832,1.019937,0.991496,0.995407,0.998282,0.987259,0.986555,1.034267,1.008775,1.003769,0.989145,1.004877,1.000261,1.001985,1.020479,1.022314,1.019688,1.042848,1.0,1.021847,1.043904,1.03846,1.027139,1.053727,1.043708,1.027219,1.042938,1.044473,1.0499,0.982,0.9841,0.9972,1.0,1.0494,1.0636,1.0275,1.0265,1.03,-0.218795,-0.13364,-0.181619,-0.201064,-0.181477,-0.167835,-0.212824,-0.22366,-0.239463,-0.118177,-0.135027,-0.134101,-0.130553,-0.159238,-0.151094,-0.11691,-0.144332,-0.166705,0.005686,0.0,-0.071909,0.014341,0.012035,-0.114137,-0.10371,-0.113861,-0.15,-0.041465,0.01308,-0.086996,0.0,0.033809,0.103976,0.0,0.107444,0.164825,0.024622,0.150322,-0.245936,NON_CONVERGED
1781881934052,2463,PHYSICAL_CONTINGENCY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_CONVERGED
1781881935052,2464,PHYSICAL_CONTINGENCY,92.2505,0.0,300.9202,449.2703,0.0,0.0,229.755,495.171,6.3558,0.0,0.0,8.1938,0.0,0.0,294.2039,295.981,0.0,142.9047,0.0,663.5996,266.6796,0.0,225.2429,289.4189,202.1921,129.0417,270.6946,189.7403,273.7826,-242.4958,-638.0298,-606.6286,-582.747,-471.9935,-621.2427,-536.979,-516.1642,-774.0503,124.6061,42.5435,0.0,2.2823,175.6082,0.0,0.0,75.9796,163.5835,-65.9067,0.0,0.0,82.2821,0.0,0.0,139.8882,31.7801,0.0,27.6368,0.0,93.9799,113.59,0.0,81.5663,-85.3193,43.5872,15.3075,71.8899,25.7433,24.584,-116.0704,-191.7184,-180.028,-93.7435,-153.9,-196.7584,-90.2801,-54.714,-24.7655,194.8871,1.043185,1.056506,1.036579,1.010662,1.01159,1.013528,1.0045,1.003957,1.040429,1.022385,1.018281,1.007133,1.019856,1.017646,1.020619,1.035193,1.035386,1.034388,1.052038,0.993065,1.034743,1.051738,1.046977,1.040329,1.044253,1.045127,1.033651,1.048346,1.049051,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.252279,-0.196402,-0.207322,-0.205928,-0.18524,-0.172333,-0.212862,-0.223039,-0.250538,-0.133119,-0.146493,-0.146538,-0.144381,-0.17059,-0.167571,-0.141074,-0.153379,-0.1807,-0.072922,-0.100174,-0.100712,-0.025786,-0.028367,-0.138506,0.038985,-0.05418,-0.119278,0.001802,0.046018,-0.155832,0.0,-0.00373,0.010907,-0.016192,0.056811,0.102766,0.153316,0.161021,-0.265499,N1_LINE
1781881936052,2465,PHYSICAL_CONTINGENCY,72.5199,0.0,251.5247,383.0953,0.0,0.0,171.5256,399.5044,4.8793,0.0,0.0,6.4255,0.0,0.0,249.9452,239.9658,0.0,118.9368,0.0,512.8793,213.3435,0.0,189.2566,227.7848,173.674,104.2101,203.7278,158.0492,206.4677,-191.838,-452.2275,-479.4868,-490.9306,-391.2562,-476.8654,-416.7908,-413.4617,-635.8737,35.7691,34.1327,0.0,1.8321,144.2453,0.0,0.0,64.6936,130.9757,-48.1425,0.0,0.0,65.9728,0.0,0.0,110.0248,23.5847,0.0,21.5857,0.0,77.8831,88.2283,0.0,66.9095,-70.8557,37.3138,12.6868,57.0093,19.8526,20.2633,-109.6549,-106.2328,-102.6351,-36.9326,-112.7109,-113.2929,-35.216,45.8577,60.4631,229.8583,1.04544,1.057314,1.044511,1.027179,1.027841,1.029201,1.022171,1.021699,1.045639,1.035929,1.032906,1.025783,1.03467,1.034343,1.040377,1.052686,1.055508,1.053568,1.060312,1.000075,1.051504,1.061902,1.058001,1.056788,1.065656,1.069958,1.059812,1.064986,1.06118,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.144468,-0.10227,-0.140377,-0.14576,-0.129276,-0.119981,-0.148184,-0.154991,-0.155886,-0.090366,-0.100499,-0.100704,-0.099261,-0.119923,-0.120732,-0.10032,-0.111368,-0.120049,-0.036658,-0.053678,-0.071856,-0.016255,-0.018588,-0.099053,-0.082041,-0.0903,-0.114065,-0.042004,-0.00489,-0.070203,0.0,0.010456,0.033685,0.015558,0.04651,0.082171,0.008133,0.089044,-0.153742,N1_LINE
1781881937052,2466,PHYSICAL_CONTINGENCY,75.1359,0.0,256.8757,393.0015,0.0,0.0,181.1052,404.8399,4.9878,0.0,0.0,6.847,0.0,0.0,234.2655,242.6032,0.0,125.8571,0.0,526.8473,215.2475,0.0,187.5459,229.1276,175.9593,102.2259,220.1116,158.1656,209.6696,-190.3029,-543.9517,-495.8452,-497.8577,-398.0379,-491.7567,-439.4684,-423.2889,-625.9287,129.0253,34.4011,0.0,1.7579,145.731,0.0,0.0,66.7696,139.3151,-51.7085,0.0,0.0,69.1748,0.0,0.0,118.7742,24.1278,0.0,24.0169,0.0,77.187,90.0733,0.0,65.1874,-72.4881,35.0176,13.1941,60.923,20.8767,20.0657,-115.8847,-130.4127,-116.0756,-42.6221,-115.6709,-121.826,-41.2348,43.8962,58.7782,215.1783,1.044314,1.056205,1.042748,1.024204,1.024518,1.025971,1.018472,1.017937,1.044291,1.033386,1.030078,1.02225,1.031951,1.031441,1.037531,1.050556,1.053168,1.050979,1.059467,0.999568,1.049632,1.060845,1.05696,1.054814,1.065351,1.068774,1.057736,1.064395,1.060852,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.198844,-0.141778,-0.176139,-0.174918,-0.155632,-0.14493,-0.176804,-0.184997,-0.205557,-0.11488,-0.125171,-0.125648,-0.124339,-0.146378,-0.145655,-0.125917,-0.140285,-0.149503,-0.062242,-0.080301,-0.094844,-0.036292,-0.037972,-0.123845,-0.120401,-0.126774,-0.148266,-0.081197,-0.044946,-0.109934,0.0,-0.010348,0.009116,-0.009837,0.0285,0.068376,-0.028069,0.047537,-0.216676,N1_LINE
1781881938052,2467,PHYSICAL_CONTINGENCY,81.8749,0.0,265.1406,408.1865,0.0,0.0,187.048,406.1908,5.2674,0.0,0.0,6.6161,0.0,0.0,250.3592,266.4449,0.0,132.727,0.0,534.8975,215.8673,0.0,201.7867,263.5651,184.1099,109.337,222.4087,162.6238,219.7191,-207.9905,-832.4331,-535.0911,-520.8596,0.0,-541.8363,-449.0902,-428.2377,-670.9198,34.1733,37.1611,0.0,1.9628,150.8323,0.0,0.0,71.3199,147.9048,-53.4205,0.0,0.0,74.8989,0.0,0.0,123.8553,25.1628,0.0,23.265,0.0,85.5304,92.0365,0.0,69.7861,-77.4726,38.1198,13.9285,61.9209,22.0873,22.5672,-116.0395,-212.981,-150.3148,-159.0249,0.0,-154.4503,-59.3628,27.975,35.5139,210.9182,1.044969,1.056282,1.041551,1.017343,1.016779,1.018292,1.010587,1.010228,1.041481,1.026914,1.023169,1.013787,1.024772,1.023555,1.028167,1.041329,1.044655,1.042683,1.041798,0.963756,1.04257,1.056776,1.052562,1.046357,1.06175,1.062418,1.049932,1.059967,1.05754,1.0499,0.982,0.9841,0.9972,1.0,1.0494,1.0636,1.0275,1.0265,1.03,-0.291045,-0.261411,-0.299108,-0.280825,-0.239344,-0.224567,-0.258143,-0.266823,-0.282665,-0.208149,-0.214088,-0.219725,-0.223725,-0.261452,-0.309531,-0.308868,-0.309,-0.311403,-0.312224,-0.389599,-0.274127,-0.211628,-0.21527,-0.3077,-0.245692,-0.270578,-0.303785,-0.218601,-0.179608,-0.226609,0.0,-0.094595,-0.237123,0.0,-0.139952,-0.106206,-0.152052,-0.080352,-0.290337,NON_CONVERGED
1781881939052,2468,PHYSICAL_CONTINGENCY,98.7171,0.0,344.0895,509.1313,0.0,0.0,238.3979,562.7519,6.5115,0.0,0.0,8.6342,0.0,0.0,337.7472,323.273,0.0,155.4259,0.0,674.7459,267.8215,0.0,250.2863,327.7842,225.9915,143.5924,279.6794,206.2782,278.5182,-252.5837,-648.8165,-675.4656,-661.5783,-536.7118,-651.3284,-581.2529,-559.5163,-835.7606,112.1929,43.6945,0.0,2.4343,183.7293,0.0,0.0,86.3261,186.8065,-66.3837,0.0,0.0,88.677,0.0,0.0,155.4359,32.3233,0.0,31.3067,0.0,110.4929,114.6011,0.0,86.255,-90.8482,50.3564,17.8381,79.2226,28.5283,27.4384,-104.7389,-257.0338,-260.1386,-148.6777,-190.1495,-251.4942,-126.707,-15.6488,-55.2379,148.4625,1.03998,1.058581,0.996459,0.98511,0.993116,0.996521,0.98631,0.985752,1.033496,1.007186,1.002288,0.988745,1.002798,0.996826,1.000998,1.018343,1.013885,1.005258,1.044151,0.987023,1.022145,1.044477,1.039066,1.02481,1.054189,1.038846,1.019742,1.042889,1.044968,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.127136,-0.012782,-0.245108,-0.226974,-0.192784,-0.1783,-0.217284,-0.225946,-0.197547,-0.137273,-0.151312,-0.152526,-0.151369,-0.184721,-0.18634,-0.157036,-0.177077,-0.210468,-0.063827,-0.083988,-0.11248,-0.032896,-0.035783,-0.155374,-0.002119,-0.082187,-0.146044,-0.017904,0.031394,0.029394,0.0,0.009086,0.031789,0.01199,0.054315,0.107189,0.120938,0.155879,-0.175162,N1_LINE
1781881940052,2469,PHYSICAL_CONTINGENCY,105.705,0.0,344.4987,549.5012,0.0,0.0,242.6939,559.1121,6.8658,0.0,0.0,9.5121,0.0,0.0,331.5792,370.1734,0.0,180.2417,0.0,762.0531,302.7679,0.0,265.0507,323.312,249.3953,153.6109,298.6933,226.7473,317.639,-269.2161,-775.5994,-712.5924,-678.9085,-537.7632,-703.9662,-615.2788,-599.0404,-886.1506,111.6855,48.9632,0.0,2.5394,194.9219,0.0,0.0,93.1509,184.7038,-72.5329,0.0,0.0,93.1939,0.0,0.0,171.1494,35.3639,0.0,34.1482,0.0,114.2723,123.5191,0.0,95.1974,-98.1786,49.8945,18.4189,85.5991,29.5641,29.9381,-230.7346,-287.1426,-271.9635,-166.9848,-203.09,-284.712,-148.2661,13.8695,4.1175,126.6663,1.033202,1.036467,1.010677,0.987198,0.992243,0.995206,0.984767,0.984514,1.03382,1.005854,1.000915,0.986274,1.001379,0.995774,0.995546,1.012269,1.005214,1.00561,1.041487,0.98471,1.01595,1.040524,1.034718,1.01921,1.061912,1.070447,0.987723,1.057837,1.054801,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.255871,-0.175224,-0.255048,-0.263613,-0.229763,-0.213921,-0.257976,-0.268994,-0.277896,-0.175779,-0.188947,-0.192026,-0.192408,-0.232127,-0.265097,-0.249522,-0.276269,-0.277107,-0.168668,-0.201302,-0.202462,-0.115526,-0.118618,-0.246405,-0.127977,-0.077897,-0.327421,-0.01831,0.032011,-0.129309,0.0,-0.021106,-0.070392,-0.105024,-0.020888,0.033362,0.003032,0.163285,-0.279893,N1_LINE
1781881941052,2470,PHYSICAL_CONTINGENCY,97.1649,0.0,309.4228,492.8251,0.0,0.0,213.2086,485.8775,5.9822,0.0,0.0,8.0793,0.0,0.0,317.1434,311.8994,0.0,155.1133,0.0,653.0636,257.8654,0.0,235.0834,308.8734,221.3751,129.7699,275.651,200.667,272.3835,-241.8275,-651.1415,-623.5295,-600.0525,-488.3825,-630.8564,-531.7784,-528.0662,-803.339,103.1053,43.0302,0.0,2.3453,181.0785,0.0,0.0,80.4673,163.0645,-66.3116,0.0,0.0,87.4477,0.0,0.0,149.8066,30.0893,0.0,28.1413,0.0,97.6638,113.7439,0.0,78.0848,-85.1908,44.565,15.5723,73.3075,26.4658,25.828,-161.2715,-226.8351,-187.353,-100.7318,-159.1536,-201.0856,-91.2171,5.5835,-11.2152,167.6041,1.039061,1.048521,1.030541,1.002553,1.003215,1.00473,0.996398,0.996318,1.037796,1.021287,1.019332,1.00477,1.016577,1.01105,1.016739,1.033442,1.035092,1.03211,1.051067,0.992226,1.033633,1.051248,1.04659,1.038728,1.058403,1.054239,1.039922,1.052079,1.051461,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.202715,-0.127837,-0.167618,-0.176767,-0.184268,-0.177468,-0.212377,-0.220322,-0.225816,-0.028881,-0.030004,-0.042611,-0.053168,-0.11337,-0.13713,-0.119914,-0.141878,-0.159006,-0.043719,-0.067252,-0.078954,-0.004556,-0.0084,-0.118454,-0.102793,-0.11678,-0.148002,-0.057522,-0.010808,-0.08707,0.0,0.104278,0.042655,0.019727,0.079362,0.121496,0.012966,0.108403,-0.22601,N1_LINE
1781881942052,2471,PHYSICAL_CONTINGENCY,107.9399,0.0,341.9674,541.968,0.0,0.0,258.3328,567.9155,7.3904,0.0,0.0,9.249,0.0,0.0,348.7387,371.0198,0.0,169.0804,0.0,751.277,307.9314,0.0,275.0443,337.647,250.6239,148.1583,311.2569,231.4026,306.4959,-278.0218,-710.2247,-716.2165,-686.9309,-568.8224,-725.7883,-611.7105,-593.571,-913.8375,105.2414,47.4685,0.0,2.6598,198.3913,0.0,0.0,90.1282,193.8623,-77.9591,0.0,0.0,100.25,0.0,0.0,166.9598,37.4529,0.0,33.61,0.0,119.4147,123.1242,0.0,91.6621,-102.5587,50.8259,18.5768,81.601,31.7196,28.574,-196.296,-276.5393,-252.0672,-149.7054,-199.3059,-263.5468,-133.8134,-27.0677,-65.7698,141.6265,1.036727,1.042619,1.019309,0.987031,0.991181,0.994411,0.983494,0.983007,1.033718,1.010251,1.002043,0.977653,0.98914,0.992066,1.000373,1.020694,1.022464,1.0197,1.044181,0.985663,1.021885,1.043759,1.038261,1.027099,1.052354,1.04303,1.026837,1.042511,1.044293,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.278488,-0.215525,-0.265829,-0.270834,-0.216235,-0.195804,-0.244605,-0.25725,-0.280454,-0.117156,-0.147043,-0.198208,-0.247521,-0.258903,-0.262779,-0.233583,-0.25041,-0.26445,-0.144033,-0.170538,-0.186834,-0.099638,-0.104068,-0.231212,-0.189712,-0.213307,-0.253069,-0.145121,-0.091007,-0.168388,0.0,0.037627,-0.04471,-0.068637,-0.00236,0.046567,-0.058955,0.045223,-0.291628,N1_LINE
1781881943052,2472,PHYSICAL_CONTINGENCY,94.939,0.0,317.2313,482.348,0.0,0.0,230.673,526.8105,6.1461,0.0,0.0,8.6201,0.0,0.0,304.3164,307.1345,0.0,158.1842,0.0,667.7708,251.8668,0.0,233.5809,286.7461,211.3142,139.825,265.9413,193.8421,269.4533,-236.7343,-610.3832,-630.4737,-612.9687,-499.6139,-628.2231,-539.7982,-516.273,-816.9957,91.5963,44.5761,0.0,2.2482,176.2423,0.0,0.0,78.9971,164.2143,-65.8644,0.0,0.0,88.7364,0.0,0.0,154.6552,31.1904,0.0,28.5817,0.0,100.2206,110.1654,0.0,79.9593,-87.6391,47.9005,16.1058,75.4467,25.7409,25.3102,-161.7586,-192.5767,-198.6279,-103.855,-162.7543,-201.7767,-93.1648,4.7326,-15.5203,181.0809,1.039895,1.048398,1.030029,1.002517,1.010187,1.012033,1.002856,1.002377,1.03995,1.019059,1.015543,1.001988,1.015392,1.011356,1.016293,1.033121,1.034557,1.031541,1.050666,0.991657,1.033622,1.051121,1.046325,1.038568,1.057965,1.05322,1.038959,1.05146,1.050937,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.235061,-0.182108,-0.228915,-0.247269,-0.174314,-0.165042,-0.204851,-0.2146,-0.235121,-0.140346,-0.149091,-0.154373,-0.157353,-0.198434,-0.205218,-0.181966,-0.202409,-0.219981,-0.104051,-0.128103,-0.139755,-0.064831,-0.068092,-0.179136,-0.157177,-0.171496,-0.204681,-0.106837,-0.059304,-0.142196,0.0,-0.0054,-0.015787,-0.039066,0.018746,0.063805,-0.043971,0.061971,-0.245418,N1_LINE
1781881944052,2473,PHYSICAL_CONTINGENCY,85.8334,0.0,268.4982,417.5809,0.0,0.0,205.8158,427.3298,5.6994,0.0,0.0,7.3514,0.0,0.0,281.3677,290.0254,0.0,138.2104,0.0,555.0392,230.7873,0.0,205.4844,253.2665,187.8515,117.8781,239.0742,174.8504,242.5107,-217.0799,-501.3369,-563.0516,-539.2855,-421.8036,-555.2562,-487.2894,-458.5077,-707.7337,84.8949,36.5406,0.0,1.9811,155.7177,0.0,0.0,69.9435,153.2738,-54.1702,0.0,0.0,72.6858,0.0,0.0,128.7496,28.324,0.0,25.3581,0.0,85.3226,99.7002,0.0,71.761,-79.7437,41.8604,14.4118,67.0982,22.5823,22.0603,-129.4437,-143.3659,-147.2857,-79.9256,-137.9866,-135.4569,-30.9066,26.2669,25.4922,204.9058,1.043106,1.053972,1.039596,1.017978,1.019146,1.020862,1.012732,1.012149,1.042473,1.028274,1.024842,1.01581,1.026092,1.024063,1.025132,1.037503,1.041282,1.039667,1.053937,0.995657,1.040873,1.059557,1.060734,1.084866,1.061854,1.060614,1.047051,1.058328,1.05627,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.173462,-0.116555,-0.153632,-0.162067,-0.144681,-0.134177,-0.167281,-0.174913,-0.184936,-0.098841,-0.110921,-0.111143,-0.1094,-0.134,-0.139565,-0.117934,-0.134878,-0.148478,-0.04719,-0.066133,-0.074508,-0.001582,0.000586,-0.078458,-0.095238,-0.11061,-0.1386,-0.058834,-0.018207,-0.080152,0.0,0.020515,0.030282,0.008701,0.071679,0.118202,0.005012,0.086549,-0.188605,N1_LINE
1781881945052,2474,PHYSICAL_CONTINGENCY,103.863,0.0,349.7227,550.2428,0.0,0.0,237.641,534.0224,6.8985,0.0,0.0,9.4387,0.0,0.0,341.328,343.7946,0.0,161.7704,0.0,699.7386,296.8361,0.0,255.9916,332.0437,244.5174,144.6774,292.6396,229.7248,304.5566,-263.1464,-728.4857,-705.8096,-682.1689,-533.216,-684.559,-608.3309,-590.7405,-864.3636,168.4734,48.5418,0.0,2.4887,186.8697,0.0,0.0,89.2313,195.9263,-68.7023,0.0,0.0,91.1661,0.0,0.0,168.8397,35.5054,0.0,31.9976,0.0,105.9642,117.4437,0.0,94.725,-102.7998,52.5007,17.6007,81.6397,30.0015,29.0624,-196.3706,-259.5942,-248.2063,-136.3772,-182.497,-247.3201,-127.2609,-30.7453,-101.4075,136.5541,1.035648,1.042485,1.022246,0.995234,0.997311,0.999915,0.989062,0.988384,1.034444,1.010734,1.005762,0.992202,1.007171,1.003425,1.006153,1.023915,1.023935,1.021798,1.046175,0.988368,1.024978,1.045472,1.039809,1.030142,1.051439,1.035895,1.023929,1.032021,1.038124,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.27569,-0.196456,-0.240226,-0.244377,-0.215078,-0.199785,-0.244264,-0.255825,-0.284544,-0.157159,-0.171754,-0.173135,-0.17185,-0.20648,-0.217522,-0.192321,-0.215212,-0.232534,-0.100993,-0.125097,-0.146943,-0.062667,-0.065171,-0.189958,-0.168568,-0.189352,-0.222823,-0.032558,-0.000393,-0.151837,0.0,-0.004716,-0.002461,-0.029817,0.028918,0.084427,-0.038345,0.128885,-0.299714,N1_LINE
1781881946052,2475,PHYSICAL_CONTINGENCY,101.2631,0.0,352.101,550.0045,0.0,0.0,253.6567,546.7749,6.5894,0.0,0.0,9.048,0.0,0.0,325.5802,353.4453,0.0,171.4342,0.0,738.3876,294.1095,0.0,251.8149,336.3695,233.6514,146.7268,290.1136,220.6484,293.2143,-269.335,-816.4132,-676.3693,-681.1971,-550.5798,-686.0357,-578.3723,-575.2838,-873.3051,177.7361,46.551,0.0,2.4578,197.4527,0.0,0.0,93.2845,196.2621,-68.566,0.0,0.0,97.1822,0.0,0.0,162.5022,35.5163,0.0,31.0695,0.0,113.5952,120.2121,0.0,93.6652,-102.5016,49.9219,18.8511,82.9727,28.6266,29.2382,-201.6244,-308.7288,-247.8686,-133.2767,-187.2132,-238.8547,-117.653,-19.322,-48.174,121.1073,1.035606,1.041607,1.017636,0.980516,0.987972,0.991894,0.980454,0.979857,1.030872,1.009854,1.002273,0.989806,1.008686,1.01084,1.010718,1.026294,1.025669,1.020995,1.04664,0.987668,1.026733,1.046668,1.041273,1.032435,1.053703,1.046104,1.030238,1.045581,1.046511,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.311562,-0.23201,-0.279988,-0.303571,-0.246922,-0.226133,-0.275077,-0.287966,-0.319482,-0.165207,-0.185533,-0.180441,-0.172982,-0.189729,-0.225109,-0.211887,-0.240958,-0.264045,-0.124754,-0.151856,-0.168002,-0.08568,-0.089505,-0.210365,-0.203405,-0.216017,-0.248519,-0.151063,-0.099565,-0.186302,0.0,-0.019041,-0.026386,-0.053383,0.005998,0.052488,-0.076822,0.030424,-0.336308,N1_LINE
